customer_id,first_name,last_name,state,city,signup_date,customer_segment
C00417,Mia,White,VIC,Bendigo,2024-07-16,Premium
C00418,Benjamin,Nguyen,NSW,Wollongong,2021-11-09,Budget
C00419,Lucas,King,NSW,Newcastle,2021-09-14,Regular
C00420,Chloe,Lewis,QLD,Brisbane,2022-06-21,Budget
C00421,Mason,Thompson,QLD,Gold Coast,2024-02-07,Regular
C00422,Daniel,Brown,NSW,Sydney,2022-08-08,Budget
C00423,Lily,Johnson,QLD,Townsville,2022-10-10,Premium
C00424,William,Thomas,VIC,Geelong,2024-07-05,Regular
C00425,Ella,Scott,VIC,Ballarat,2023-02-22,Regular
C00426,Amelia,Green,VIC,Melbourne,2024-01-18,Budget
C00427,Benjamin,White,NSW,Wollongong,2023-09-26,Regular
C00428,Chloe,Kelly,QLD,Brisbane,2022-11-17,Premium
C00429,Jack,Thomas,QLD,Sunshine Coast,2022-04-09,Regular
C00430,Lucas,Thompson,VIC,Geelong,2024-03-19,Premium
C00431,Daniel,Hall,NSW,Central Coast,2024-03-01,Regular
C00432,Mason,Scott,VIC,Geelong,2024-06-24,Regular
C00433,Benjamin,Williams,VIC,Melbourne,2024-05-09,Regular
C00434,Isla,Chen,SA,Adelaide,2021-06-14,Regular
C00435,Harper,Nguyen,NSW,Newcastle,2021-06-19,Regular
C00436,Alexander,Robinson,NSW,Central Coast,2024-02-25,Regular
C00437,Alexander,Anderson,VIC,Melbourne,2024-05-20,Budget
C00438,Noah,Ryan,NSW,Central Coast,2022-06-03,Regular
C00439,Isla,Nguyen,NSW,Newcastle,2024-11-21,Premium
C00440,Mia,Harris,NSW,Central Coast,2021-11-09,Regular
C00441,Benjamin,Williams,VIC,Geelong,2023-02-05,Premium
C00442,Mia,Robinson,QLD,Brisbane,2021-12-09,Regular
C00443,Benjamin,Walker,VIC,Melbourne,2022-05-17,Regular
C00444,Noah,Scott,QLD,Sunshine Coast,2024-08-02,Budget
C00445,Benjamin,Clark,VIC,Melbourne,2022-09-14,Regular
C00446,Emma,Singh,SA,Mount Gambier,2022-12-08,Regular
C00447,Amelia,Smith,SA,Adelaide,2022-06-03,Budget
C00448,William,Taylor,TAS,Hobart,2023-08-25,Budget
C00449,Zoe,Lewis,VIC,Bendigo,2024-06-12,Regular
C00450,James,Jones,NSW,Sydney,2024-03-22,Budget
C00451,Zoe,King,NSW,Newcastle,2021-11-03,Regular
C00452,Sophia,Hall,TAS,Launceston,2023-03-31,Regular
C00453,Mia,Walker,NT,Darwin,2022-09-11,Regular
C00454,William,Hall,NSW,Central Coast,2021-11-23,Budget
C00455,Mia,Clark,NSW,Sydney,2021-11-16,Regular
C00456,Noah,Williams,WA,Perth,2023-08-07,Regular
C00457,Sophia,Brown,NSW,Wollongong,2023-11-28,Regular
C00458,Alexander,Ryan,NSW,Newcastle,2023-10-31,Regular
C00459,Emma,King,VIC,Melbourne,2021-12-01,Regular
C00460,Thomas,Thomas,QLD,Sunshine Coast,2023-07-29,Regular
C00461,Lucas,Thomas,QLD,Gold Coast,2024-08-15,Premium
C00462,Ava,Williams,NSW,Wollongong,2023-02-07,Regular
C00463,Ethan,Williams,NSW,Wollongong,2023-10-11,Regular
C00464,Charlotte,Harris,VIC,Geelong,2024-03-12,Premium
C00465,Amelia,Allen,NSW,Wollongong,2021-06-14,Budget
C00466,Isla,Allen,QLD,Sunshine Coast,2023-11-19,Regular
C00467,Sebastian,Clark,WA,Bunbury,2022-03-06,Regular
C00468,Amelia,Anderson,NSW,Wollongong,2022-05-30,Budget
C00469,Amelia,Thomas,QLD,Townsville,2024-08-23,Budget
C00470,Chloe,Johnson,NSW,Central Coast,2023-06-18,Regular
C00471,Daniel,Harris,QLD,Gold Coast,2024-07-01,Regular
C00472,Isla,Clark,SA,Adelaide,2023-11-15,Budget
C00473,William,White,NSW,Central Coast,2024-03-19,Regular
C00474,Emma,Harris,NSW,Newcastle,2023-10-15,Budget
C00475,Ella,Green,NT,Darwin,2024-09-05,Regular
C00476,James,Clark,SA,Mount Gambier,2024-06-18,Regular
C00477,Lucas,Singh,SA,Adelaide,2022-01-10,Budget
C00478,Lucas,Chen,VIC,Melbourne,2024-07-28,Budget
C00479,Noah,Martin,VIC,Ballarat,2023-10-30,Regular
C00480,Harper,Young,NSW,Newcastle,2023-11-30,Regular
C00481,Henry,Brown,QLD,Gold Coast,2023-05-08,Budget
C00482,Daniel,Wilson,NSW,Sydney,2022-01-24,Budget
C00483,Ella,Lee,VIC,Ballarat,2023-12-20,Budget
C00484,Harper,Thompson,VIC,Melbourne,2023-11-15,Budget
C00485,Amelia,Chen,NSW,Sydney,2022-01-22,Regular
C00486,Alexander,Taylor,NSW,Newcastle,2022-10-13,Premium
C00487,Mia,Chen,VIC,Bendigo,2024-01-03,Regular
C00488,Sebastian,Scott,NSW,Central Coast,2023-08-20,Regular
C00489,Charlotte,Johnson,NSW,Central Coast,2023-08-06,Regular
C00490,Benjamin,Robinson,NSW,Sydney,2024-08-26,Regular
C00491,Sophia,Singh,NSW,Wollongong,2022-07-09,Regular
C00492,Sebastian,Thomas,WA,Bunbury,2023-03-04,Premium
C00493,Sebastian,Taylor,QLD,Sunshine Coast,2023-05-22,Budget
C00494,Chloe,Williams,WA,Bunbury,2023-01-31,Budget
C00495,Noah,Taylor,QLD,Sunshine Coast,2022-01-28,Regular
C00496,Sebastian,Wilson,VIC,Geelong,2024-04-12,Regular
C00497,Alexander,Clark,VIC,Bendigo,2022-06-16,Regular
C00498,William,Wilson,SA,Adelaide,2024-07-11,Regular
C00499,James,Smith,NSW,Central Coast,2024-11-20,Regular
C00500,Ella,Chen,VIC,Geelong,2023-07-27,Budget
C00501,Harper,Lee,VIC,Bendigo,2023-09-30,Budget
C00502,Sophia,White,NSW,Sydney,2022-08-26,Regular
C00503,Zoe,Young,VIC,Geelong,2023-12-24,Premium
C00504,Zoe,Robinson,VIC,Melbourne,2024-08-16,Regular
C00505,Liam,Young,WA,Fremantle,2024-06-15,Budget
C00506,Isla,Chen,QLD,Gold Coast,2023-10-19,Regular
C00507,James,Wright,QLD,Sunshine Coast,2021-08-06,Regular
C00508,Jack,Johnson,WA,Fremantle,2022-01-27,Budget
C00509,Sebastian,Chen,WA,Bunbury,2023-05-20,Budget
C00510,Ethan,Jones,VIC,Geelong,2022-07-29,Budget
C00511,Amelia,Clark,VIC,Ballarat,2024-10-05,Premium
C00512,Lucas,Allen,NSW,Wollongong,2024-04-19,Budget
C00513,Benjamin,Chen,NSW,Central Coast,2021-09-30,Budget
C00514,Amelia,Allen,NSW,Newcastle,2022-10-25,Regular
C00515,Grace,Martin,NSW,Central Coast,2024-02-28,Regular
C00516,Ethan,Scott,QLD,Townsville,2023-12-13,Regular
C00517,Lily,Green,QLD,Townsville,2024-04-21,Budget
C00518,Olivia,Wright,WA,Fremantle,2024-02-25,Regular
C00519,Lily,Nguyen,QLD,Brisbane,2023-12-26,Premium
C00520,Thomas,Allen,WA,Bunbury,2023-08-24,Regular
C00521,Amelia,Robinson,NSW,Wollongong,2023-03-24,Budget
C00522,Zoe,Jones,VIC,Bendigo,2023-05-05,Budget
C00523,Benjamin,Taylor,NSW,Central Coast,2021-07-04,Regular
C00524,Lily,Green,VIC,Melbourne,2023-10-25,Regular
C00525,Ruby,Martin,NSW,Wollongong,2022-04-22,Budget
C00526,Lucas,Scott,NSW,Wollongong,2022-10-26,Regular
C00527,Daniel,Clark,QLD,Brisbane,2023-08-21,Premium
C00528,Olivia,Johnson,QLD,Townsville,2021-12-04,Budget
C00529,Lucas,Harris,VIC,Geelong,2024-09-28,Regular
C00530,Thomas,Clark,NSW,Wollongong,2022-02-02,Budget
C00531,Daniel,Hall,NSW,Sydney,2022-09-12,Regular
C00532,Ava,Thomas,NSW,Wollongong,2023-06-23,Budget
C00533,Chloe,Smith,QLD,Gold Coast,2022-03-20,Regular
C00534,Charlotte,Chen,QLD,Gold Coast,2023-11-19,Regular
C00535,Benjamin,Johnson,QLD,Townsville,2024-11-13,Premium
C00536,Chloe,Lewis,NSW,Sydney,2022-03-14,Budget
C00537,Jack,Martin,VIC,Bendigo,2023-03-07,Budget
C00538,Daniel,King,QLD,Gold Coast,2024-07-08,Premium
C00539,Sebastian,Ryan,NSW,Sydney,2023-02-08,Regular
C00540,Ethan,Scott,NSW,Central Coast,2023-01-27,Premium
C00541,Jack,Lee,WA,Perth,2024-03-10,Regular
C00542,Olivia,Nguyen,QLD,Brisbane,2024-05-17,Budget
C00543,Chloe,Walker,SA,Adelaide,2023-08-02,Budget
C00544,Zoe,Williams,VIC,Geelong,2024-01-21,Budget
C00545,Liam,Green,NSW,Sydney,2021-06-29,Regular
C00546,Lily,Ryan,NSW,Central Coast,2024-04-03,Regular
C00547,Alexander,Robinson,QLD,Townsville,2023-09-02,Regular
C00548,Ella,Green,QLD,Sunshine Coast,2021-11-19,Regular
C00549,Chloe,Chen,NSW,Newcastle,2024-06-03,Regular
C00550,Daniel,Wright,QLD,Brisbane,2023-02-26,Premium
C00551,Noah,Harris,NSW,Newcastle,2021-11-24,Budget
C00552,Lucas,Lewis,QLD,Brisbane,2023-02-24,Premium
C00553,Oliver,Lee,NSW,Sydney,2022-03-09,Budget
C00554,Daniel,Young,TAS,Launceston,2022-05-08,Regular
C00555,Olivia,Thompson,WA,Bunbury,2022-01-28,Budget
C00556,Lily,Kelly,WA,Fremantle,2024-05-08,Regular
C00557,Liam,Lee,QLD,Townsville,2023-12-20,Premium
C00558,Zoe,Brown,WA,Perth,2023-06-24,Regular
C00559,Olivia,Jones,SA,Adelaide,2022-09-11,Budget
C00560,James,Thomas,WA,Perth,2022-10-14,Regular
C00561,Mason,Clark,SA,Adelaide,2021-08-12,Premium
C00562,Thomas,Green,QLD,Townsville,2022-09-03,Regular
C00563,Noah,Ryan,QLD,Sunshine Coast,2021-11-07,Premium
C00564,Ella,Jones,QLD,Brisbane,2022-06-03,Regular
C00565,Zoe,Wright,TAS,Hobart,2024-01-09,Budget
C00566,James,Johnson,NSW,Sydney,2024-07-07,Regular
C00567,James,Kelly,NSW,Wollongong,2024-11-27,Regular
C00568,Jack,Wilson,ACT,Canberra,2024-06-24,Budget
C00569,James,Chen,NSW,Central Coast,2021-07-19,Regular
C00570,Lucas,Thomas,WA,Perth,2023-04-18,Regular
C00571,Ella,White,WA,Bunbury,2023-02-20,Regular
C00572,Emma,Jones,VIC,Melbourne,2022-03-19,Budget
C00573,Daniel,Williams,SA,Mount Gambier,2023-07-03,Regular
C00574,Chloe,Jones,QLD,Gold Coast,2023-08-17,Regular
C00575,Benjamin,Thompson,VIC,Geelong,2022-09-28,Regular
C00576,Sophia,White,SA,Mount Gambier,2023-03-31,Regular
C00577,Chloe,Brown,NSW,Newcastle,2022-03-06,Budget
C00578,Thomas,Brown,NSW,Newcastle,2023-12-08,Regular
C00579,Sophia,Wright,VIC,Geelong,2023-12-13,Regular
C00580,Lily,King,NSW,Newcastle,2023-02-14,Budget
C00581,Jack,Nguyen,NSW,Wollongong,2022-03-31,Regular
C00582,Oliver,Smith,VIC,Melbourne,2023-02-03,Regular
C00583,Jack,Brown,TAS,Launceston,2024-07-13,Budget
C00584,Isla,Young,VIC,Geelong,2022-02-04,Regular
C00585,James,Singh,ACT,Canberra,2022-07-11,Budget
C00586,Mason,Allen,QLD,Brisbane,2024-09-05,Premium
C00587,Harper,Hall,NSW,Sydney,2022-07-10,Budget
C00588,Harper,Jones,NSW,Wollongong,2022-02-06,Regular
C00589,Mia,Singh,NSW,Central Coast,2023-08-18,Regular
C00590,Sophia,Martin,VIC,Ballarat,2022-08-14,Budget
C00591,Sebastian,White,VIC,Geelong,2021-08-10,Premium
C00592,Henry,Jones,QLD,Townsville,2023-09-22,Budget
C00593,Grace,Scott,NSW,Central Coast,2022-03-09,Regular
C00594,Mia,Hall,WA,Perth,2024-06-18,Budget
C00595,James,Green,QLD,Townsville,2024-06-20,Budget
C00596,Olivia,Thompson,VIC,Ballarat,2023-08-05,Regular
C00597,Henry,Ryan,QLD,Brisbane,2022-12-28,Regular
C00598,Lucas,White,VIC,Geelong,2022-04-23,Regular
C00599,Ethan,Thomas,NSW,Sydney,2022-08-24,Premium
C00600,Amelia,Hall,VIC,Geelong,2022-05-27,Regular
C00601,Lily,Nguyen,QLD,Sunshine Coast,2024-09-24,Regular
C00602,Isla,Hall,SA,Adelaide,2024-07-28,Budget
C00603,Henry,Jones,SA,Mount Gambier,2024-06-15,Regular
C00604,Ella,Lee,NSW,Newcastle,2024-10-15,Regular
C00605,Oliver,Green,NSW,Newcastle,2022-02-23,Regular
C00606,Chloe,Clark,WA,Fremantle,2021-09-30,Regular
C00607,Emma,Nguyen,SA,Adelaide,2024-05-13,Budget
C00608,William,Thompson,QLD,Townsville,2024-09-13,Regular
C00609,Henry,Chen,NSW,Newcastle,2023-11-12,Budget
C00610,Isla,Taylor,NSW,Wollongong,2022-09-01,Premium
C00611,Olivia,Clark,VIC,Ballarat,2022-02-16,Regular
C00612,Sebastian,Thompson,SA,Mount Gambier,2024-08-06,Regular
C00613,Henry,Wilson,SA,Adelaide,2024-08-02,Regular
C00614,Amelia,Taylor,VIC,Melbourne,2022-10-01,Regular
C00615,Sophia,Johnson,QLD,Brisbane,2023-04-19,Regular
C00616,Noah,Lewis,NSW,Sydney,2023-05-19,Regular
C00617,Oliver,Scott,NSW,Central Coast,2023-11-15,Budget
C00618,Noah,Allen,VIC,Bendigo,2023-05-21,Premium
C00619,Ethan,Wright,VIC,Geelong,2022-04-30,Regular
C00620,Noah,Williams,NSW,Sydney,2023-03-15,Regular
C00621,Alexander,Scott,VIC,Bendigo,2022-04-26,Budget
C00622,Ruby,Lee,ACT,Canberra,2024-09-29,Budget
C00623,Thomas,Taylor,QLD,Townsville,2022-05-04,Premium
C00624,Thomas,Clark,NSW,Wollongong,2022-07-26,Budget
C00625,Noah,Jones,VIC,Ballarat,2022-12-29,Regular
C00626,Olivia,Walker,VIC,Bendigo,2022-04-11,Regular
C00627,Charlotte,Taylor,NSW,Central Coast,2022-07-14,Regular
C00628,William,Hall,QLD,Brisbane,2024-01-26,Budget
C00629,Alexander,Thomas,VIC,Bendigo,2022-11-25,Regular
C00630,Liam,Martin,NSW,Central Coast,2023-06-27,Regular
C00631,Chloe,Jones,VIC,Ballarat,2022-09-07,Budget
C00632,Ethan,Robinson,NSW,Sydney,2021-11-23,Premium
C00633,Mia,Allen,VIC,Geelong,2024-07-08,Regular
C00634,Henry,Anderson,VIC,Bendigo,2024-08-16,Budget
C00635,Ella,Hall,NSW,Sydney,2024-03-25,Premium
C00636,Harper,Taylor,VIC,Geelong,2022-02-02,Budget
C00637,Ava,Jones,SA,Adelaide,2022-08-08,Budget
C00638,Grace,Wilson,VIC,Bendigo,2022-07-19,Budget
C00639,Mason,Hall,WA,Fremantle,2023-03-17,Budget
C00640,Amelia,Wright,NSW,Central Coast,2024-07-14,Regular
C00641,Sebastian,Kelly,NSW,Central Coast,2021-06-26,Budget
C00642,Ava,Kelly,VIC,Bendigo,2022-01-17,Regular
C00643,Noah,Hall,QLD,Brisbane,2022-01-03,Premium
C00644,Grace,Lee,NSW,Wollongong,2023-09-20,Regular
C00645,Mia,Wilson,VIC,Bendigo,2021-08-16,Regular
C00646,Ruby,Thompson,QLD,Townsville,2021-08-19,Regular
C00647,Ruby,Nguyen,QLD,Brisbane,2024-01-30,Budget
C00648,Henry,Wright,NSW,Wollongong,2023-02-27,Regular
C00649,Daniel,Harris,QLD,Brisbane,2022-09-10,Regular
C00650,Sebastian,Chen,QLD,Sunshine Coast,2022-12-04,Budget
C00651,Thomas,Lewis,NSW,Central Coast,2022-08-07,Budget
C00652,Oliver,Williams,VIC,Ballarat,2021-09-24,Premium
C00653,Ella,Scott,NSW,Central Coast,2022-03-05,Budget
C00654,Charlotte,Allen,VIC,Geelong,2022-06-30,Budget
C00655,James,Clark,NSW,Sydney,2023-12-22,Regular
C00656,Grace,Green,NSW,Wollongong,2024-01-07,Premium
C00657,Sebastian,Harris,NSW,Sydney,2022-10-09,Regular
C00658,James,Taylor,NSW,Central Coast,2024-09-14,Premium
C00659,Mia,Jones,WA,Fremantle,2021-12-03,Regular
C00660,Lucas,Johnson,NSW,Newcastle,2022-08-28,Premium
C00661,Zoe,Young,NSW,Central Coast,2024-04-17,Regular
C00662,Sebastian,Hall,QLD,Townsville,2022-02-26,Premium
C00663,William,Clark,NSW,Wollongong,2024-10-28,Budget
C00664,Benjamin,Nguyen,TAS,Launceston,2023-10-16,Budget
C00665,Ella,Allen,VIC,Geelong,2024-01-12,Regular
C00666,Lucas,Allen,QLD,Brisbane,2021-06-16,Premium
C00667,William,Singh,WA,Bunbury,2024-09-29,Premium
C00668,Grace,Thompson,NSW,Sydney,2023-04-20,Budget
C00669,Ella,Young,WA,Fremantle,2023-02-02,Regular
C00670,Amelia,Singh,NSW,Sydney,2024-10-11,Regular
C00671,Sophia,Green,NSW,Sydney,2024-03-15,Budget
C00672,Chloe,Allen,VIC,Bendigo,2021-08-12,Premium
C00673,Henry,Green,NSW,Newcastle,2024-05-30,Premium
C00674,Oliver,Allen,SA,Mount Gambier,2024-04-04,Regular
C00675,Ava,Lewis,QLD,Gold Coast,2023-01-23,Regular
C00676,Jack,Nguyen,NSW,Newcastle,2023-04-19,Premium
C00677,Amelia,Nguyen,NSW,Wollongong,2023-10-10,Budget
C00678,Henry,Jones,NSW,Wollongong,2024-01-06,Budget
C00679,Emma,Lee,WA,Bunbury,2024-09-01,Budget
C00680,Thomas,Jones,SA,Adelaide,2023-07-22,Premium
C00681,Amelia,Walker,WA,Perth,2022-03-09,Budget
C00682,Lily,Taylor,ACT,Canberra,2022-03-21,Regular
C00683,Oliver,Thompson,QLD,Townsville,2023-04-13,Premium
C00684,Zoe,Young,QLD,Brisbane,2023-12-13,Regular
C00685,Zoe,Williams,NSW,Newcastle,2024-02-28,Budget
C00686,Henry,Thomas,NSW,Central Coast,2023-10-28,Regular
C00687,Ruby,Thompson,NSW,Newcastle,2023-07-05,Budget
C00688,Grace,Lewis,QLD,Gold Coast,2021-07-07,Premium
C00689,Mia,Ryan,NSW,Wollongong,2023-03-02,Regular
C00690,William,Anderson,QLD,Gold Coast,2021-10-12,Budget
C00691,Ava,Thompson,VIC,Ballarat,2023-11-06,Budget
C00692,Oliver,Green,NT,Darwin,2023-06-06,Budget
C00693,Daniel,Wilson,SA,Mount Gambier,2021-07-10,Regular
C00694,Noah,Nguyen,NSW,Sydney,2024-09-20,Premium
C00695,Sophia,Young,QLD,Brisbane,2023-07-09,Budget
C00696,Lucas,Brown,VIC,Melbourne,2024-09-29,Budget
C00697,Thomas,Harris,QLD,Brisbane,2021-09-07,Premium
C00698,Charlotte,Clark,VIC,Ballarat,2024-01-28,Budget
C00699,Noah,Singh,QLD,Brisbane,2023-02-07,Regular
C00700,Noah,Ryan,VIC,Geelong,2023-10-06,Budget
C00701,Noah,Lee,QLD,Brisbane,2022-12-31,Regular
C00702,Charlotte,Nguyen,NSW,Newcastle,2022-11-21,Budget
C00703,Henry,Green,QLD,Sunshine Coast,2022-04-25,Regular
C00704,Olivia,Singh,NSW,Central Coast,2023-04-09,Regular
C00705,Ava,Williams,NSW,Sydney,2024-08-19,Premium
C00706,Grace,White,QLD,Brisbane,2021-12-25,Budget
C00707,Noah,Allen,VIC,Ballarat,2022-11-23,Regular
C00708,Lucas,Thompson,NSW,Sydney,2023-01-17,Regular
C00709,Ruby,Jones,VIC,Melbourne,2021-12-12,Budget
C00710,Ruby,Harris,NSW,Newcastle,2022-05-16,Regular
C00711,Amelia,Taylor,TAS,Launceston,2021-12-08,Regular
C00712,Mia,Clark,NSW,Central Coast,2023-12-22,Regular
C00713,Lily,Lewis,WA,Fremantle,2022-05-08,Regular
C00714,Chloe,Lee,NSW,Newcastle,2021-12-30,Regular
C00715,Mia,Young,WA,Bunbury,2023-11-15,Regular
C00716,Henry,Brown,VIC,Melbourne,2022-02-23,Regular
C00717,Grace,Thompson,SA,Mount Gambier,2021-09-03,Regular
C00718,Lily,Clark,NSW,Newcastle,2023-04-24,Premium
C00719,Lucas,Singh,QLD,Townsville,2022-10-23,Regular
C00720,Sebastian,Jones,QLD,Gold Coast,2024-07-18,Budget
C00721,Benjamin,Lee,NSW,Newcastle,2024-04-01,Budget
C00722,Amelia,Martin,WA,Perth,2024-03-03,Regular
C00723,Mia,Allen,NSW,Newcastle,2024-07-02,Premium
C00724,Harper,Williams,NSW,Central Coast,2023-11-27,Budget
C00725,Henry,Lewis,WA,Fremantle,2023-03-10,Regular
C00726,Alexander,Robinson,QLD,Brisbane,2023-09-05,Regular
C00727,Grace,Anderson,NSW,Sydney,2024-10-20,Budget
C00728,James,Allen,SA,Adelaide,2023-12-22,Budget
C00729,Zoe,King,NSW,Newcastle,2023-12-18,Regular
C00730,Zoe,Singh,QLD,Sunshine Coast,2023-12-14,Regular
C00731,Ethan,Anderson,NSW,Wollongong,2023-05-29,Budget
C00732,Oliver,Lee,VIC,Ballarat,2022-01-04,Regular
C00733,Charlotte,Johnson,NSW,Central Coast,2022-01-06,Regular
C00734,Ethan,Johnson,NSW,Central Coast,2022-08-16,Regular
C00735,Grace,Allen,QLD,Brisbane,2023-09-27,Regular
C00736,Chloe,Ryan,QLD,Brisbane,2023-12-10,Regular
C00737,Liam,Robinson,NSW,Central Coast,2021-06-09,Premium
C00738,Mason,Taylor,SA,Mount Gambier,2024-04-07,Budget
C00739,Lucas,King,QLD,Gold Coast,2022-02-18,Regular
C00740,Thomas,King,QLD,Sunshine Coast,2024-03-29,Budget
C00741,Amelia,Anderson,SA,Adelaide,2022-12-13,Regular
C00742,Lily,Scott,VIC,Geelong,2022-03-10,Regular
C00743,Lily,Lewis,QLD,Sunshine Coast,2024-06-26,Budget
C00744,Lily,Anderson,SA,Adelaide,2022-07-17,Regular
C00745,Lily,Chen,QLD,Gold Coast,2022-05-31,Premium
C00746,Chloe,Kelly,VIC,Melbourne,2023-05-23,Premium
C00747,Benjamin,Walker,SA,Mount Gambier,2024-05-29,Regular
C00748,Ava,Jones,WA,Bunbury,2022-01-05,Regular
C00749,Oliver,Anderson,QLD,Gold Coast,2022-11-29,Budget
C00750,William,Johnson,QLD,Gold Coast,2021-10-06,Premium
C00751,Noah,King,QLD,Brisbane,2023-06-05,Budget
C00752,Daniel,Chen,WA,Bunbury,2024-07-25,Budget
C00753,Ethan,Clark,VIC,Geelong,2024-04-12,Budget
C00754,Ethan,Singh,NSW,Sydney,2023-07-22,Regular
C00755,Charlotte,King,NSW,Sydney,2021-06-27,Budget
C00756,Lily,Clark,WA,Fremantle,2022-09-05,Budget
C00757,Oliver,Singh,QLD,Gold Coast,2022-07-02,Regular
C00758,Liam,Walker,NSW,Newcastle,2024-04-18,Regular
C00759,Benjamin,Martin,NSW,Wollongong,2022-02-22,Regular
C00760,Mason,Thompson,NSW,Central Coast,2022-04-14,Regular
C00761,Alexander,Nguyen,QLD,Sunshine Coast,2024-03-01,Budget
C00762,Oliver,Ryan,NSW,Wollongong,2024-05-12,Regular
C00763,Mia,Williams,NSW,Newcastle,2023-09-30,Premium
C00764,William,Johnson,VIC,Geelong,2023-04-11,Regular
C00765,Grace,Smith,TAS,Launceston,2024-07-24,Budget
C00766,Grace,King,NSW,Wollongong,2023-11-30,Regular
C00767,Amelia,Thomas,SA,Adelaide,2021-08-21,Premium
C00768,Daniel,Anderson,SA,Adelaide,2023-07-31,Regular
C00769,Harper,Lee,NSW,Wollongong,2024-04-19,Budget
C00770,Noah,Taylor,NSW,Newcastle,2023-03-19,Premium
C00771,Grace,Young,ACT,Canberra,2021-10-13,Regular
C00772,Isla,Clark,NSW,Central Coast,2021-12-30,Regular
C00773,Emma,Lewis,WA,Bunbury,2023-11-09,Premium
C00774,Liam,Williams,QLD,Brisbane,2023-12-28,Budget
C00775,Chloe,Allen,NSW,Newcastle,2022-10-29,Premium
C00776,Grace,Thomas,NSW,Wollongong,2023-09-13,Regular
C00777,Alexander,Smith,VIC,Melbourne,2023-08-07,Premium
C00778,Benjamin,Williams,QLD,Brisbane,2024-09-12,Regular
C00779,William,King,VIC,Melbourne,2023-01-15,Budget
C00780,Lucas,Smith,NSW,Central Coast,2023-07-22,Regular
C00781,Ethan,Hall,VIC,Geelong,2022-03-07,Budget
C00782,Ruby,Green,WA,Fremantle,2022-03-23,Regular
C00783,Alexander,Wilson,TAS,Launceston,2021-06-23,Premium
C00784,Alexander,Robinson,NSW,Sydney,2024-08-16,Premium
C00785,Ruby,Lewis,SA,Mount Gambier,2022-08-05,Budget
C00786,Oliver,White,VIC,Bendigo,2024-04-15,Regular
C00787,Lucas,Hall,QLD,Sunshine Coast,2022-07-03,Regular
C00788,Alexander,Williams,VIC,Melbourne,2024-06-29,Regular
C00789,Daniel,Kelly,NSW,Sydney,2022-10-27,Regular
C00790,Grace,White,VIC,Ballarat,2023-06-02,Regular
C00791,Harper,Thompson,NSW,Sydney,2022-07-02,Regular
C00792,Chloe,Nguyen,QLD,Sunshine Coast,2024-09-09,Regular
C00793,Jack,Hall,WA,Fremantle,2022-05-12,Regular
C00794,Ava,Singh,NSW,Central Coast,2022-12-19,Budget
C00795,Zoe,Anderson,QLD,Townsville,2024-01-04,Regular
C00796,Emma,Allen,VIC,Melbourne,2022-05-26,Premium
C00797,Daniel,Scott,NSW,Newcastle,2024-06-08,Regular
C00798,Grace,Smith,QLD,Brisbane,2021-07-09,Budget
C00799,Charlotte,Green,WA,Bunbury,2023-09-08,Budget
C00800,Alexander,Lee,NSW,Wollongong,2024-06-18,Budget
C00801,Ruby,Young,QLD,Gold Coast,2023-06-20,Regular
C00802,Ella,Williams,QLD,Sunshine Coast,2022-03-02,Regular
C00803,Ethan,King,VIC,Melbourne,2022-10-03,Budget
C00804,Chloe,Kelly,QLD,Gold Coast,2023-12-01,Regular
C00805,Liam,White,QLD,Gold Coast,2024-02-16,Budget
C00806,Jack,Jones,QLD,Gold Coast,2021-10-07,Regular
C00807,Harper,Scott,QLD,Sunshine Coast,2023-08-04,Regular
C00808,Ella,Chen,NSW,Wollongong,2021-12-29,Budget
C00809,Chloe,Taylor,WA,Bunbury,2022-11-22,Premium
C00810,Ruby,Allen,VIC,Bendigo,2023-06-19,Premium
C00811,Jack,Ryan,NSW,Wollongong,2023-07-11,Budget
C00812,Ruby,King,VIC,Ballarat,2024-02-23,Budget
C00813,Emma,Ryan,NSW,Newcastle,2023-11-18,Regular
C00814,James,King,QLD,Gold Coast,2022-04-04,Regular
C00815,Amelia,Lewis,QLD,Brisbane,2022-09-15,Regular
C00816,Oliver,Chen,NSW,Central Coast,2024-02-07,Regular
C00817,Chloe,Kelly,WA,Perth,2022-10-13,Regular
C00818,Oliver,Martin,NSW,Sydney,2024-08-16,Regular
C00819,Grace,Smith,SA,Mount Gambier,2024-10-10,Budget
C00820,Charlotte,Harris,WA,Bunbury,2023-01-02,Budget
C00821,Isla,Walker,QLD,Townsville,2024-02-12,Regular
C00822,Sophia,Taylor,QLD,Gold Coast,2024-11-28,Premium
C00823,Emma,White,QLD,Sunshine Coast,2023-12-16,Premium
C00824,Ella,Wright,VIC,Geelong,2022-01-09,Regular
C00825,Oliver,Lee,SA,Mount Gambier,2022-04-03,Premium
C00826,Noah,Williams,SA,Adelaide,2024-05-24,Premium
C00827,Olivia,Scott,VIC,Geelong,2024-10-18,Premium
C00828,Benjamin,Jones,SA,Mount Gambier,2024-05-05,Regular
C00829,Henry,Hall,QLD,Townsville,2022-09-13,Budget
C00830,Mason,Young,QLD,Sunshine Coast,2024-09-19,Budget
C00831,Sophia,Lee,WA,Bunbury,2021-12-18,Regular
C00832,Alexander,Walker,QLD,Brisbane,2023-01-02,Premium
C00833,Noah,Ryan,NSW,Sydney,2021-06-15,Premium
